Protein_IDs,log2FC,AveExpr,t,P,adj.P,B,Majority,Protein,Gene,direction
Q9NYL9,0.17810912605953533,20.39277643818269,1.2668394313848235,0.2107767586104204,0.9000358888430667,-4.588063709932743,Q9NYL9,Tropomodulin-3,TMOD3,n.s.
Q9UBS4,0.2471111944867026,21.137054974876566,1.263839004606821,0.21185723179930602,0.9000358888430667,-4.5904079253463514,Q9UBS4,DnaJ homolog subfamily B member 11,DNAJB11,n.s.
O60814;P58876;P62807;Q5QNW6;Q93079;Q99877;Q99879;Q99880;P57053;Q96A08,0.17587223164905552,28.707098278964363,1.2618651851172553,0.21256117913282827,0.9000358888430667,-4.59194584213924,O60814;P58876;P62807;Q5QNW6;Q93079;Q99877;Q99879;Q99880;P57053;Q96A08,Histone H2B type 1-K;Histone H2B type 1-D;Histone H2B type 1-C/E/F/G/I;Histone H2B type 2-F;Histone H2B type 1-H;Histone H2B type 1-N;Histone H2B type 1-M;Histone H2B type 1-L;Histone H2B type F-S;Histone H2B type 1-A,HIST1H2BK;HIST1H2BD;HIST1H2BC;HIST2H2BF;HIST1H2BH;HIST1H2BN;HIST1H2BM;HIST1H2BL;H2BFS;HIST1H2BA,n.s.
O14579,-0.19616843935536465,22.48429232515533,-1.261570710008755,0.21265267023092163,0.9000358888430667,-4.592173138673554,O14579,Coatomer subunit epsilon,COPE,n.s.
Q15102,0.36064351450144017,20.42843820250902,1.2611840733141793,0.2128088647111275,0.9000358888430667,-4.592476642806944,Q15102,Platelet-activating factor acetylhydrolase IB subunit gamma,PAFAH1B3,n.s.
Q96M27,0.2062353877309242,21.72413129266546,1.260453624306125,0.2130519938521353,0.9000358888430667,-4.59304240566731,Q96M27,Protein PRRC1,PRRC1,n.s.
Q02413,-0.39541591084120853,20.491498851157417,-1.260043767723507,0.21321668075439804,0.9000358888430667,-4.593363658072253,Q02413,Desmoglein-1,DSG1,n.s.
P17931,-0.4608536738532436,23.407138704532088,-1.2597749531529268,0.21331290339707057,0.9000358888430667,-4.593572654779411,P17931,Galectin-3,LGALS3,n.s.
Q02880,0.2639538889167987,21.09975773229388,1.2581776148956185,0.21388533847368696,0.9000358888430667,-4.594813700270473,Q02880,DNA topoisomerase 2-beta,TOP2B,n.s.
Q9Y3Q3,-0.35642892369489587,19.818691074175508,-1.2563090965656618,0.21455640161355882,0.9000358888430667,-4.59626360035463,Q9Y3Q3,Transmembrane emp24 domain-containing protein 3,TMED3,n.s.
P31942,0.2070536186105656,23.462053933194134,1.2560434222836379,0.21465194302936408,0.9000358888430667,-4.596469592690017,P31942,Heterogeneous nuclear ribonucleoprotein H3,HNRNPH3,n.s.
P30740;O75830,0.3810601176688486,22.59347571251689,1.255516878415436,0.21484139122743104,0.9000358888430667,-4.596877733588341,P30740,Leukocyte elastase inhibitor,SERPINB1,n.s.
Q96S97,0.3531458939220222,20.741495712420335,1.2545752324706525,0.21518050041161374,0.9000358888430667,-4.597607240786874,Q96S97,Myeloid-associated differentiation marker,MYADM,n.s.
Q9NR46,-0.2544167926656016,20.274215833313978,-1.2542678258779147,0.2152912907249282,0.9000358888430667,-4.597845284244397,Q9NR46,Endophilin-B2,SH3GLB2,n.s.
P00492,0.2523818640678641,23.96726652958854,1.2541933858363807,0.21531812551010776,0.9000358888430667,-4.597902919584412,P00492,Hypoxanthine-guanine phosphoribosyltransferase,HPRT1,n.s.
Q13765;Q9BZK3,-0.18139805025930755,22.19737649306499,-1.2530117167327415,0.2157264648744706,0.9000358888430667,-4.598815291204043,Q13765,Nascent polypeptide-associated complex subunit alpha,NACA,n.s.
P14866;Q8WVV9,-0.11163150823033519,24.875772240597072,-1.2519385038710098,0.2161141991447732,0.9000358888430667,-4.5996452153296215,P14866,Heterogeneous nuclear ribonucleoprotein L,HNRNPL,n.s.
O15144,0.15676216465317339,23.183897158464642,1.2511023831785288,0.21641663337923137,0.9000358888430667,-4.600291340460836,O15144,Actin-related protein 2/3 complex subunit 2,ARPC2,n.s.
P53999,0.46845752243257976,24.27544832574858,1.2438502050899898,0.21907086602279574,0.9000358888430667,-4.605880525848789,P53999,Activated RNA polymerase II transcriptional coactivator p15,SUB1,n.s.
Q15084,0.18560487610363907,25.478493238741816,1.2420873410416664,0.21971526398879068,0.9000358888430667,-4.607234138098628,Q15084,Protein disulfide-isomerase A6,PDIA6,n.s.
P30153,0.13727523833034638,24.755406080404107,1.2399678297247878,0.22047403617651476,0.9000358888430667,-4.608857824183998,P30153,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform,PPP2R1A,n.s.
O95433,-0.22737195356708995,21.703179262568067,-1.2391484242020234,0.22078032257131444,0.9000358888430667,-4.609485882829845,O95433,Activator of 90 kDa heat shock protein ATPase homolog 1,AHSA1,n.s.
O75348;O95670,0.19665022510861263,20.763924615347477,1.2375203486445838,0.22137336854537285,0.9000358888430667,-4.6107313544686415,O75348;O95670,V-type proton ATPase subunit G 1;V-type proton ATPase subunit G 2,ATP6V1G1;ATP6V1G2,n.s.
P61513;A6NKH3,-0.13861183995075876,22.74157419428932,-1.236624954646045,0.22170305779637123,0.9000358888430667,-4.611415919519141,P61513,60S ribosomal protein L37a,RPL37A,n.s.
Q9Y230,-0.15726371935105377,23.552111768344073,-1.236255732102248,0.22183911298924366,0.9000358888430667,-4.611698072037845,Q9Y230,RuvB-like 2,RUVBL2,n.s.
P27105,-0.634759909731418,22.149606035144476,-1.2357823930924348,0.22203142935456735,0.9000358888430667,-4.612060897493332,P27105,Erythrocyte band 7 integral membrane protein,STOM,n.s.
P23634,0.33103282076274,21.05541196824512,1.2354702675163347,0.22214655640774073,0.9000358888430667,-4.612299257113338,P23634,Plasma membrane calcium-transporting ATPase 4,ATP2B4,n.s.
P23771,0.3053002404646996,21.661616580666696,1.2344273611719159,0.2225315498137545,0.9000358888430667,-4.613095286170327,P23771,Trans-acting T-cell-specific transcription factor GATA-3,GATA3,n.s.
O95864,-0.3174909040416516,21.0356361367868,-1.2324993573024983,0.22324457427125402,0.9000358888430667,-4.614565258947107,O95864,Fatty acid desaturase 2,FADS2,n.s.
Q8WVM8,0.17446718332943334,22.862143508796187,1.229862811907707,0.22420460870675696,0.9000358888430667,-4.6165710852629935,Q8WVM8,Sec1 family domain-containing protein 1,SCFD1,n.s.
P62277,-0.13073535156573612,24.484280004417087,-1.2288115097450876,0.22459537882562017,0.9000358888430667,-4.617370208807199,P62277,40S ribosomal protein S13,RPS13,n.s.
P54652,-0.49156126809283407,21.86359977495765,-1.2203030150561875,0.22779407849911218,0.9000358888430667,-4.62381498316452,P54652,Heat shock-related 70 kDa protein 2,HSPA2,n.s.
Q9UQ80,-0.19112165337978126,23.92024137868283,-1.2201676470731335,0.2278449523599619,0.9000358888430667,-4.623917169593553,Q9UQ80,Proliferation-associated protein 2G4,PA2G4,n.s.
P54886,-0.21237611339481433,23.71711573146856,-1.2183256168006058,0.22853805020900336,0.9000358888430667,-4.625306637873491,P54886,Delta-1-pyrroline-5-carboxylate synthase;Glutamate 5-kinase;Gamma-glutamyl phosphate reductase,ALDH18A1,n.s.
Q15691,0.26015239834823944,23.198102401217245,1.217253028414638,0.22894234220559231,0.9000358888430667,-4.626114811750927,Q15691,Microtubule-associated protein RP/EB family member 1,MAPRE1,n.s.
P49585;Q9Y5K3,0.3007490202311587,22.598158529324035,1.2169628406421398,0.22905181298523464,0.9000358888430667,-4.6263333493134065,P49585,Choline-phosphate cytidylyltransferase A,PCYT1A,n.s.
Q15417,-0.46139491652207454,21.249706953962505,-1.2164968896079813,0.22922766907672393,0.9000358888430667,-4.626684151674461,Q15417,Calponin-3,CNN3,n.s.
P08651,-0.13184543157376538,20.599517100403567,-1.2156637197222826,0.22952476286667692,0.9000358888430667,-4.627310862834515,P08651,Nuclear factor 1 C-type,NFIC,n.s.
Q06323,0.3724947431199048,21.72442102741277,1.213345767223193,0.23041953939800353,0.9000358888430667,-4.629053288032989,Q06323,Proteasome activator complex subunit 1,PSME1,n.s.
P06703,-0.6820933970889982,22.59567896468088,-1.2120604466062157,0.23090699406514034,0.9000358888430667,-4.630018009911208,P06703,Protein S100-A6,S100A6,n.s.
Q16204,-0.39880513371310045,21.046426897844324,-1.2058077701744019,0.2332890606508233,0.9000358888430667,-4.634697575381164,Q16204,Coiled-coil domain-containing protein 6,CCDC6,n.s.
Q9P035,0.25134875170806126,24.19818587066898,1.2056220787469183,0.2333600761395618,0.9000358888430667,-4.634836206095566,Q9P035,3-hydroxyacyl-CoA dehydratase 3,PTPLAD1,n.s.
P63173,-0.19837848013891346,22.867283999711795,-1.2040426855292201,0.2339589794512636,0.9000358888430667,-4.6360146174513925,P63173,60S ribosomal protein L38,RPL38,n.s.
P78347,-0.2629299066190711,21.686534212298795,-1.2037636689077842,0.23407167169559426,0.9000358888430667,-4.636222540599197,P78347,General transcription factor II-I,GTF2I,n.s.
Q05519,0.1484801390223751,21.402553736504284,1.2031817020458802,0.23427736436538224,0.9000358888430667,-4.6366565827675466,Q05519,Serine/arginine-rich splicing factor 11,SRSF11,n.s.
P09525,0.15727617042604436,24.605714899007268,1.20148176461467,0.2349433618639376,0.9000358888430667,-4.637922177698884,P09525,Annexin A4,ANXA4,n.s.
O00429,0.2087889721541849,21.27613758168172,1.1948775194416295,0.23747949793103107,0.9000358888430667,-4.642824670973382,O00429,Dynamin-1-like protein,DNM1L,n.s.
P48643,0.21197527874019784,24.40712875332419,1.193521729884225,0.2380217553310051,0.9000358888430667,-4.6438272499456845,P48643,T-complex protein 1 subunit epsilon,CCT5,n.s.
P61160,0.18992389443514668,22.922804683223838,1.1931746500098621,0.23814557788216148,0.9000358888430667,-4.64408437223651,P61160,Actin-related protein 2,ACTR2,n.s.
P29992;O95837;Q03113;P19086,0.32785397959747087,21.647123887298886,1.1929409100513169,0.23824720669514102,0.9000358888430667,-4.644256707437709,P29992,Guanine nucleotide-binding protein subunit alpha-11,GNA11,n.s.
Q02878,-0.09434527282778404,25.37410870353529,-1.1919776029474911,0.23860411693325695,0.9000358888430667,-4.644969346266678,Q02878,60S ribosomal protein L6,RPL6,n.s.
P38159;Q96E39,0.12679698688964436,24.726569233050874,1.1896970288353106,0.2394918811010655,0.9000358888430667,-4.64665255720248,P38159;Q96E39,"RNA-binding motif protein, X chromosome;RNA-binding motif protein, X chromosome, N-terminally processed;RNA binding motif protein, X-linked-like-1;RNA binding motif protein, X-linked-like-1, N-terminally processed",RBMX;RBMXL1,n.s.
P19971,0.3889770370086829,22.894674772393053,1.1876059217993415,0.2403252956885899,0.9000358888430667,-4.6481923187951555,P19971,Thymidine phosphorylase,TYMP,n.s.
O95298,-0.23335536024040948,21.424629372143745,-1.1862885070218472,0.24083628768742527,0.9000358888430667,-4.649161903547655,O95298,NADH dehydrogenase [ubiquinone] 1 subunit C2,NDUFC2,n.s.
P17568,-0.27272135733553426,20.098264426069125,-1.1862927845026137,0.24083879915508472,0.9000358888430667,-4.649158507171047,P17568,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7,NDUFB7,n.s.
P06744;Q8N196,0.2594099495435209,25.549542061604683,1.1841505626845439,0.24167822231009473,0.9000358888430667,-4.650732594550304,P06744,Glucose-6-phosphate isomerase,GPI,n.s.
Q9Y5M8,0.17727504658664728,21.647224863868384,1.183235611370976,0.2420201352899684,0.9000358888430667,-4.651405248575203,Q9Y5M8,Signal recognition particle receptor subunit beta,SRPRB,n.s.
P50914,-0.10610701043254522,24.07329745847806,-1.182914634517266,0.2421462303908806,0.9000358888430667,-4.651640716177092,P50914,60S ribosomal protein L14,RPL14,n.s.
P11233,0.30690950864207167,21.299217135873956,1.1786954631239563,0.24382534609488257,0.9000358888430667,-4.6547290255373035,P11233,Ras-related protein Ral-A,RALA,n.s.
P45973,-0.20184065571475784,20.927209634547086,-1.1778123749637244,0.24415835892475635,0.9000358888430667,-4.655375639286069,P45973,Chromobox protein homolog 5,CBX5,n.s.
Q9NTJ5,0.28307499038173844,21.128659130404557,1.1775554771070518,0.24427577992058072,0.9000358888430667,-4.655562018724838,Q9NTJ5,Phosphatidylinositide phosphatase SAC1,SACM1L,n.s.
P50402,0.17396047268699277,22.827574252950388,1.1767676072399433,0.24457025581893,0.9000358888430667,-4.656138700863633,P50402,Emerin,EMD,n.s.
P24534,0.11271167489822176,24.6710146612448,1.1752475825648894,0.2451723569725428,0.9000358888430667,-4.657247594219675,P24534,Elongation factor 1-beta,EEF1B2,n.s.
P61158;Q9P1U1;Q9C0K3,0.1449398302850753,24.077435248683308,1.1718818440588072,0.24650994359552822,0.9000358888430667,-4.659698181799106,P61158,Actin-related protein 3,ACTR3,n.s.
Q9P258,-0.20592414927810054,22.096843110788228,-1.168778553107952,0.2477493983025557,0.9000358888430667,-4.6619517266287644,Q9P258,Protein RCC2,RCC2,n.s.
O96008,-0.2312113082928029,21.530611158120127,-1.1684779754490444,0.24787982319536914,0.9000358888430667,-4.6621686695511055,O96008,Mitochondrial import receptor subunit TOM40 homolog,TOMM40,n.s.
Q9UNZ2,0.2678884347319226,21.720274628214526,1.1683832911811007,0.247921796764617,0.9000358888430667,-4.66223690456144,Q9UNZ2,NSFL1 cofactor p47,NSFL1C,n.s.
Q9Y6N3,0.27464695526445837,24.657006372235312,1.1659045903365726,0.24891379133983693,0.9000358888430667,-4.664032398537596,Q9Y6N3,Calcium-activated chloride channel regulator family member 3,CLCA3P,n.s.
Q15287,-0.15413383034191241,21.09973353617759,-1.1647532638051514,0.2493584882474394,0.9000358888430667,-4.664867059250683,Q15287,RNA-binding protein with serine-rich domain 1,RNPS1,n.s.
Q01081;P11274;Q8WU68,0.17258915236684658,24.330847876036692,1.1624711092445503,0.25029260769895045,0.9000358888430667,-4.6665136422331015,Q01081,Splicing factor U2AF 35 kDa subunit,U2AF1,n.s.
P50990,0.1590063787621112,24.183150095121956,1.1613287949270314,0.2507484354888194,0.9000358888430667,-4.667338124714575,P50990,T-complex protein 1 subunit theta,CCT8,n.s.
P30419;Q06945,0.38083323796811897,24.5089392411975,1.1591371609836474,0.2516366960234659,0.9000358888430667,-4.668916436608189,P30419,Glycylpeptide N-tetradecanoyltransferase 1,NMT1,n.s.
Q13797,0.19032366061052386,25.221466032838048,1.1586951152871423,0.2518152958276417,0.9000358888430667,-4.669234538686437,Q13797,Integrin alpha-9,ITGA9,n.s.
Q92520,-0.2504101971003472,20.814840490829805,-1.1581409046104512,0.2520393421233383,0.9000358888430667,-4.669633196518014,Q92520,Protein FAM3C,FAM3C,n.s.
Q9H0U3,0.2005135472420818,20.849597810067326,1.157095012190444,0.2524481861415946,0.9000358888430667,-4.670386883302192,Q9H0U3,Magnesium transporter protein 1,MAGT1,n.s.
P31946,0.18104662797692228,25.282104296098677,1.1568044493794982,0.25258020814406834,0.9000358888430667,-4.670593811850255,P31946,"14-3-3 protein beta/alpha;14-3-3 protein beta/alpha, N-terminally processed",YWHAB,n.s.
Q16563,-0.22680368167287668,21.837416885882497,-1.1566664845846923,0.2526319866978002,0.9000358888430667,-4.670693447079956,Q16563,Synaptophysin-like protein 1,SYPL1,n.s.
Q99873,-0.2596486981581485,21.82379438468768,-1.156155157935012,0.25284327777110305,0.9000358888430667,-4.671060135595307,Q99873,Protein arginine N-methyltransferase 1,PRMT1,n.s.
P50135,-0.26998960646186276,21.1215075028134,-1.1559246750020526,0.2529367084082241,0.9000358888430667,-4.6712256107002466,P50135,Histamine N-methyltransferase,HNMT,n.s.
Q9NYZ4,0.19509252371167918,21.125452618542585,1.1551480976036743,0.25323476107065734,0.9000358888430667,-4.671785162980848,Q9NYZ4,Sialic acid-binding Ig-like lectin 8,SIGLEC8,n.s.
P15880,-0.08911194015771429,24.863657130472486,-1.1530946385687533,0.2540690293631583,0.9006888652683753,-4.673257235915243,P15880,40S ribosomal protein S2,RPS2,n.s.
Q08945,-0.17981088010420976,22.744740031103227,-1.1515585504267745,0.25469515041961854,0.9006888652683753,-4.674356715313658,Q08945,FACT complex subunit SSRP1,SSRP1,n.s.
Q9UJ70,0.2244419533642592,22.048229896034186,1.1450726402949383,0.2573597542627007,0.9020878072280073,-4.678982626835249,Q9UJ70,N-acetyl-D-glucosamine kinase,NAGK,n.s.
P30085,0.3996947742108503,21.449580360144804,1.1438853624332868,0.2578515139049706,0.9020878072280073,-4.679826453724142,P30085,UMP-CMP kinase,CMPK1,n.s.
O00571;O15523;Q9NQI0,0.0995641518677921,24.18284327746201,1.1437986301262342,0.2578703719133742,0.9020878072280073,-4.6798907427304535,O00571;O15523,ATP-dependent RNA helicase DDX3X;ATP-dependent RNA helicase DDX3Y,DDX3X;DDX3Y,n.s.
O00303,-0.15969387746753938,21.81916134767096,-1.1435451374235155,0.2579745960117687,0.9020878072280073,-4.680070929892622,O00303,Eukaryotic translation initiation factor 3 subunit F,EIF3F,n.s.
Q9GZS3,0.1968605364573257,20.403803644929077,1.1426035452884153,0.25836515161462,0.9020878072280073,-4.680739401444667,Q9GZS3,WD repeat-containing protein 61,WDR61,n.s.
P11309,0.37599698130241777,22.53691212743257,1.1394640505314246,0.2596734229358902,0.9020878072280073,-4.682963928011361,P11309,Serine/threonine-protein kinase pim-1,PIM1,n.s.
P20339,0.244326958803331,20.979744543697823,1.1391716952632343,0.25979421744416087,0.9020878072280073,-4.683170990818508,P20339,Ras-related protein Rab-5A,RAB5A,n.s.
P27797,0.17801832080693458,25.178128552138237,1.1381773878981594,0.2602053419856832,0.9020878072280073,-4.683874845116971,P27797,Calreticulin,CALR,n.s.
Q9UL46,0.3616513009317721,21.777058438169153,1.1326683760419993,0.2624915914346786,0.905203520961335,-4.687764183389391,Q9UL46,Proteasome activator complex subunit 2,PSME2,n.s.
P39687;O43423;O95626,-0.19156267705175267,22.735897761451188,-1.1323857159982655,0.2626037967046067,0.905203520961335,-4.68796425588167,P39687,Acidic leucine-rich nuclear phosphoprotein 32 family member A,ANP32A,n.s.
P35232,-0.18270133621777163,25.976613722675722,-1.1313791836600178,0.2630286630716849,0.905203520961335,-4.688671801486489,P35232,Prohibitin,PHB,n.s.
Q14974,-0.13682604670203347,24.300257141910414,-1.1265939304642327,0.2650131648212172,0.9098140524640814,-4.692035319676875,Q14974,Importin subunit beta-1,KPNB1,n.s.
Q9HDC9,0.21448591099697012,24.448367766074515,1.1234073015024921,0.2663670441929766,0.9107799593526091,-4.694262704657554,Q9HDC9,Adipocyte plasma membrane-associated protein,APMAP,n.s.
P02743,-0.4617956218560195,21.06210475507731,-1.1224302747712243,0.2667782476708422,0.9107799593526091,-4.694945376930958,P02743,Serum amyloid P-component;Serum amyloid P-component(1-203),APCS,n.s.
P52272,-0.11996860647240837,25.747805580048688,-1.1205195868654592,0.26756719390862477,0.9107799593526091,-4.696282197893779,P52272,Heterogeneous nuclear ribonucleoprotein M,HNRNPM,n.s.
P30043,0.20268985746719892,24.176113072417117,1.1181419965746844,0.2685883770346236,0.9107799593526091,-4.697935126534841,P30043,Flavin reductase (NADPH),BLVRB,n.s.
P35637,-0.2394656527641601,23.02142242155346,-1.1177987360636819,0.2687336452722209,0.9107799593526091,-4.698173981660879,P35637,RNA-binding protein FUS,FUS,n.s.
O15127,0.2492598087251423,21.45159699165087,1.1142639877302878,0.27023278351343255,0.9107799593526091,-4.700629613926534,O15127,Secretory carrier-associated membrane protein 2,SCAMP2,n.s.
Q99536,0.1908812287554511,21.623700414569157,1.1136582789905092,0.2704738440696343,0.9107799593526091,-4.701053264661537,Q99536,Synaptic vesicle membrane protein VAT-1 homolog,VAT1,n.s.
P10644;P31321,0.4727808187666831,21.222460173075664,1.1128844733897414,0.2708194531481231,0.9107799593526091,-4.701586003014736,P10644,cAMP-dependent protein kinase type I-alpha regulatory subunit,PRKAR1A,n.s.
P10909,0.41741661811721187,22.22496901578767,1.109807291673139,0.2721313280191968,0.9107799593526091,-4.703715350693144,P10909,Clusterin;Clusterin beta chain;Clusterin alpha chain,CLU,n.s.
Q56VL3,-0.22907869672752668,21.066174237286145,-1.1084541510000534,0.2727096179742063,0.9107799593526091,-4.704649947845694,Q56VL3,OCIA domain-containing protein 2,OCIAD2,n.s.
P28062,0.31288124457366706,21.26572191893295,1.1082306491896055,0.272805218814735,0.9107799593526091,-4.704804214890227,P28062,Proteasome subunit beta type-8,PSMB8,n.s.
P55083,0.16920692116402236,24.78390554007396,1.107681197009806,0.2730403421730359,0.9107799593526091,-4.705183337819703,P55083,Microfibril-associated glycoprotein 4,MFAP4,n.s.
O95926,0.39589424258482353,18.330539232508123,1.1042002413099639,0.2745332368290938,0.9115661752212784,-4.707581107550457,O95926,Pre-mRNA-splicing factor SYF2,SYF2,n.s.
Q15836,0.18972261763102338,21.91558886781187,1.1040811287765309,0.2745681250666501,0.9115661752212784,-4.707666893338693,Q15836,Vesicle-associated membrane protein 3,VAMP3,n.s.
P49750,0.30574145564572675,21.379748602332082,1.099935862845548,0.2763699260770827,0.9137593152343659,-4.710508872014198,P49750,YLP motif-containing protein 1,YLPM1,n.s.
O00231,0.09455018959851458,23.513079470384994,1.0995416681832204,0.27652390333456717,0.9137593152343659,-4.710782963636315,O00231,26S proteasome non-ATPase regulatory subunit 11,PSMD11,n.s.
Q9BRX8,0.39565112446054584,20.822514200459885,1.0956108678184147,0.2782415090213618,0.9167512474630535,-4.71346739612968,Q9BRX8,Redox-regulatory protein FAM213A,FAM213A,n.s.
P52803,-0.24942834575489314,21.66073856089187,-1.0944882284959863,0.278728763403012,0.9167512474630535,-4.71423355205074,P52803,Ephrin-A5,EFNA5,n.s.
Q92599,0.27811438056579973,20.76700525411222,1.0898570740673181,0.28074511494534843,0.9193042655756952,-4.717386330726123,Q92599,Septin-8,41525.0,n.s.
P62269,-0.13006142731172687,24.543502020064278,-1.0895406475543978,0.28086787412462483,0.9193042655756952,-4.717605350525609,P62269,40S ribosomal protein S18,RPS18,n.s.
Q14247,0.3102623472938646,23.484329086327605,1.0872274229506966,0.2818945598221238,0.9193042655756952,-4.719170944583274,Q14247,Src substrate cortactin,CTTN,n.s.
O00194;P51159,-0.3124591884557084,21.17054660392962,-1.0854130853393955,0.2826895356314964,0.9193042655756952,-4.720399883998512,O00194,Ras-related protein Rab-27B,RAB27B,n.s.
Q9UBF2,-0.2887007163005393,21.16274787935917,-1.083172739724756,0.28367332754565155,0.9193042655756952,-4.721914717782012,Q9UBF2,Coatomer subunit gamma-2,COPG2,n.s.
Q16543,0.1602146209885582,21.962440050616472,1.0822923038313157,0.28404459004725674,0.9193042655756952,-4.722513666856171,Q16543,Hsp90 co-chaperone Cdc37,CDC37,n.s.
Q9H9B4,0.24975034353057524,23.04034484082107,1.0822807865539774,0.28406566958965496,0.9193042655756952,-4.722517002658861,Q9H9B4,Sideroflexin-1,SFXN1,n.s.
Q10589,0.27548162948947663,21.766495759095363,1.0756234431736469,0.2870059598128246,0.92360565072312,-4.726997586851183,Q10589,Bone marrow stromal antigen 2,BST2,n.s.
O75487,-0.19163974517423554,22.420009938715207,-1.0738626122666999,0.28778193901021837,0.92360565072312,-4.7281798559686115,O75487,Glypican-4;Secreted glypican-4,GPC4,n.s.
Q9BY44,0.19969507752827909,20.54979374229573,1.0712091865737066,0.28896333987113576,0.92360565072312,-4.729955306140579,Q9BY44,Eukaryotic translation initiation factor 2A,EIF2A,n.s.
O15321,-0.28761764702638004,22.367968472849753,-1.0708585010657263,0.28912338464024423,0.92360565072312,-4.73018855846788,O15321,Transmembrane 9 superfamily member 1,TM9SF1,n.s.
P52907,0.21995017209263068,23.823945110821683,1.0706263727450624,0.28922681270841577,0.92360565072312,-4.730343668815184,P52907,F-actin-capping protein subunit alpha-1,CAPZA1,n.s.
P08670;P41219;P07197;Q16352,0.19270455459511027,27.86700505972427,1.0699163437020953,0.2895433353744444,0.92360565072312,-4.730817920457216,P08670,Vimentin,VIM,n.s.
P62826,-0.2210665298804244,22.207516623938783,-1.068944799263585,0.289976827264594,0.92360565072312,-4.731466366841163,P62826,GTP-binding nuclear protein Ran,RAN,n.s.
Q8NI27,-0.13705717364410575,20.336846606577513,-1.0663586552982531,0.2911171286250986,0.9251492533558876,-4.733194571868685,Q8NI27,THO complex subunit 2,THOC2,n.s.
Q13151,0.1409813009152039,23.47129878538969,1.0592650157788794,0.29430468288354517,0.931462113119362,-4.737901693621416,Q13151,Heterogeneous nuclear ribonucleoprotein A0,HNRNPA0,n.s.
O00264,-0.25445229388510526,23.459918787317754,-1.059035559724896,0.2944238855076084,0.931462113119362,-4.738048481211423,O00264,Membrane-associated progesterone receptor component 1,PGRMC1,n.s.
Q92504,-0.23071530761137637,20.367862903792087,-1.0564792131928331,0.2955787123449777,0.9330236311381734,-4.7397371343353525,Q92504,Zinc transporter SLC39A7,SLC39A7,n.s.
Q14764,0.4052518746455114,24.918251991976643,1.0495706596376935,0.2987152384197619,0.9378092759980853,-4.744281479748914,Q14764,Major vault protein,MVP,n.s.
P40938,0.16239432432733736,25.735179706986653,1.0488072350527862,0.29906323538841517,0.9378092759980853,-4.744781923361844,P40938,Replication factor C subunit 3,RFC3,n.s.
Q9Y6E0,0.19296869325887656,19.541358757341968,1.0487065186600086,0.29909361448733635,0.9378092759980853,-4.744853114012347,Q9Y6E0,Serine/threonine-protein kinase 24;Serine/threonine-protein kinase 24 36 kDa subunit;Serine/threonine-protein kinase 24 12 kDa subunit,STK24,n.s.
Q9P2M7,-0.32900721274102196,21.191009897990828,-1.0472950753740495,0.2997533546953483,0.9378092759980853,-4.7457721667589166,Q9P2M7,Cingulin,CGN,n.s.
O75131;Q9UBL6;Q9HCH3;Q86YQ8;O95741;Q96A23;Q8IYJ1;Q96FN4,-0.2154038847508133,22.052581569969934,-1.0442790524378318,0.30113306769240145,0.9385893158733107,-4.747743192984799,O75131,Copine-3,CPNE3,n.s.
Q14914,0.20502554744108537,20.228723423139204,1.0438426408205461,0.3013330688097872,0.9385893158733107,-4.748027951511139,Q14914,Prostaglandin reductase 1,PTGR1,n.s.
P30041,-0.25200395503516404,23.50148813720741,-1.0357090633823132,0.30507722306376533,0.9424157019673046,-4.753314534441307,P30041,Peroxiredoxin-6,PRDX6,n.s.
O75396,0.21102059320922706,25.85179300193859,1.035506207789904,0.3051710083578359,0.9424157019673046,-4.75344588511653,O75396,Vesicle-trafficking protein SEC22b,SEC22B,n.s.
Q14697,0.13716633215991791,25.187132518587255,1.0308163233736594,0.30734104354691794,0.9424157019673046,-4.756477183095166,Q14697,Neutral alpha-glucosidase AB,GANAB,n.s.
Q9BV40,0.22447897960153185,21.78050989212673,1.0252343902267398,0.3099456622052392,0.9424157019673046,-4.760065165115972,Q9BV40,Vesicle-associated membrane protein 8,VAMP8,n.s.
Q07960,-0.21416654342521824,23.473016431311034,-1.0249533013846723,0.3100770305187592,0.9424157019673046,-4.760245424660965,Q07960,Rho GTPase-activating protein 1,ARHGAP1,n.s.
P62266,0.11960678844013728,22.729519738095586,1.0247669222146134,0.3101489441405195,0.9424157019673046,-4.760370564349117,P62266,40S ribosomal protein S23,RPS23,n.s.
P36956,0.2693080894130162,21.088256739437007,1.0239491993990766,0.3105466115736163,0.9424157019673046,-4.760888963567231,P36956,Sterol regulatory element-binding protein 1;Processed sterol regulatory element-binding protein 1,SREBF1,n.s.
Q9Y265,-0.15498815570438396,23.494657348664003,-1.0230104085550134,0.3109824084435031,0.9424157019673046,-4.761491477374704,Q9Y265,RuvB-like 1,RUVBL1,n.s.
P10253,-0.47063532273342545,20.703124755159465,-1.0205889601223241,0.3121215803519536,0.9424157019673046,-4.763038232541889,P10253,Lysosomal alpha-glucosidase;76 kDa lysosomal alpha-glucosidase;70 kDa lysosomal alpha-glucosidase,GAA,n.s.
P11215,0.2526056667548744,22.130571271920626,1.0205604359655365,0.31213497297238224,0.9424157019673046,-4.763056448477809,P11215,Integrin alpha-M,ITGAM,n.s.
